"Session Type","Specification","Status","Mode","Start Time","Start Time_t","End Time","End Time_t","Queuing","Duration","GB Written","Media","Errors","Warnings","Pending DA","Running DA","Failed DA","Completed DA","Object","Files","Success","Session Owner","Session ID"
"Backup","Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 3:00:04 AM","1655881204","6/22/2022 3:01:00 AM","1655881260","0:00","0:00","0.07","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslpribdbc.delphidrive.com","2022/06/22-29"
"Backup","Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","Completed","full","6/22/2022 3:00:04 AM","1655881204","6/22/2022 3:00:54 AM","1655881254","0:00","0:00","0.08","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprepdbc.delphidrive.com","2022/06/22-30"
"Backup","Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","Completed","full","6/22/2022 3:00:04 AM","1655881204","6/22/2022 3:04:08 AM","1655881448","0:00","0:04","1.65","1","0","1","0","0","0","2","2","0","100%","orapr1.dba@dtpr1dbc.delphidrive.com","2022/06/22-31"
"Backup","Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","Completed","full","6/22/2022 3:00:04 AM","1655881204","6/22/2022 3:04:40 AM","1655881480","0:00","0:04","4.38","1","0","1","0","0","0","3","3","1","100%","oracle.dba@dtpn1dbc.delphidrive.com","2022/06/22-32"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 3:15:03 AM","1655882103","6/22/2022 3:19:03 AM","1655882343","0:00","0:04","0.82","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-33"
"Backup","Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:01:18 AM","1655884878","0:00","0:01","0.65","1","0","1","0","0","0","5","5","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-34"
"Backup","Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:00:51 AM","1655884851","0:00","0:00","0.49","2","0","2","0","0","0","4","4","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-35"
"Backup","Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:04:15 AM","1655885055","0:00","0:04","2.45","1","0","1","0","0","0","3","3","1","100%","oracle.dba@dtpn1dbc.delphidrive.com","2022/06/22-36"
"Backup","Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:01:08 AM","1655884868","0:00","0:01","0.18","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprgrdb.delphidrive.com","2022/06/22-37"
"Backup","Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:04:29 AM","1655885069","0:00","0:04","1.54","1","0","1","0","0","0","2","2","0","100%","orapr1.dba@dtpr1dbc.delphidrive.com","2022/06/22-38"
"Backup","Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:01:06 AM","1655884866","0:00","0:01","0.08","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprepdbc.delphidrive.com","2022/06/22-39"
"Backup","Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 4:00:04 AM","1655884804","6/22/2022 4:01:21 AM","1655884881","0:00","0:01","0.12","1","0","1","0","0","0","3","3","0","100%","oracle.dba@tslpribdbc.delphidrive.com","2022/06/22-40"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 4:15:02 AM","1655885702","6/22/2022 4:18:46 AM","1655885926","0:00","0:03","0.87","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-41"
"Backup","Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ARC_ST","Completed","full","6/22/2022 4:30:02 AM","1655886602","6/22/2022 4:36:23 AM","1655886983","0:00","0:06","0.07","1","0","0","0","0","0","3","3","1","100%","oracle.dba@cnytda01.asia.delphiauto.net","2022/06/22-44"
"Backup","SCC_WIN_TSWPRUTAP1_DAILY","Completed","incr1","6/22/2022 4:51:24 AM","1655887884","6/22/2022 5:29:52 AM","1655890192","0:00","0:38","6.36","5","0","5","0","0","0","5","5","102023","100%","DELPHIDRIVE\SO_DZG6DT@caonstrp-ap01.delphidrive.com","2022/06/22-47"
"Backup","Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:04:06 AM","1655888646","0:00","0:04","1.23","1","0","1","0","0","0","2","2","0","100%","orapr1.dba@dtpr1dbc.delphidrive.com","2022/06/22-48"
"Backup","Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:01:12 AM","1655888472","0:00","0:01","0.19","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprgrdb.delphidrive.com","2022/06/22-49"
"Backup","Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:04:43 AM","1655888683","0:00","0:04","2.65","1","0","1","0","0","0","3","3","1","100%","oracle.dba@dtpn1dbc.delphidrive.com","2022/06/22-50"
"Backup","Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:01:16 AM","1655888476","0:00","0:01","0.12","1","0","1","0","0","0","3","3","0","100%","oracle.dba@tslpribdbc.delphidrive.com","2022/06/22-51"
"Backup","Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:01:02 AM","1655888462","0:00","0:00","0.08","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprepdbc.delphidrive.com","2022/06/22-52"
"Backup","Oracle8 GSL10420_CNYTDA01_HASYTPR1_RMAN_ARC_ST","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:06:04 AM","1655888764","0:00","0:06","0.09","1","0","1","0","0","0","3","3","1","100%","oracle.dba@cnytda01.delphidrive.com","2022/06/22-53"
"Backup","Oracle8 GSL10420_CNYTDA01_TPUMPPR1_RMAN_ARC_ST","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:16:08 AM","1655889368","0:06","0:16","11.60","1","0","1","0","0","0","5","5","1","100%","oracle.dba@cnytda01.asia.delphiauto.net","2022/06/22-54"
"Backup","Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:01:23 AM","1655888483","0:00","0:01","0.65","1","0","1","0","0","0","5","5","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-55"
"Backup","Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 5:00:03 AM","1655888403","6/22/2022 5:00:50 AM","1655888450","0:00","0:00","0.49","2","0","2","0","0","0","4","4","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-56"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 5:15:04 AM","1655889304","6/22/2022 5:18:54 AM","1655889534","0:00","0:03","0.87","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-57"
"Copy","Interactive","In Progress/Errors","-","6/22/2022 5:40:52 AM","1655890852","-","0","0:00","1:36","741.75","2","254","0","242","3","0","88","333","1189835","26%","DELPHIDRIVE\SO_DZG6DT@caonstrp-ap01.delphidrive.com","2022/06/22-60"
"Backup","GSL_10372_CNBJBJN-BU01_DAILY","Completed","incr1","6/22/2022 6:00:01 AM","1655892001","6/22/2022 6:11:23 AM","1655892683","0:00","0:11","10.48","1","0","0","0","0","0","4","4","93886","100%","DELPHIDRIVE\SID_DT_DPSERVICEACCO@caonstrp-ap01.delphidrive.com","2022/06/22-61"
"Backup","Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:00:56 AM","1655892056","0:00","0:00","0.18","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprgrdb.delphidrive.com","2022/06/22-62"
"Backup","Oracle8 GSL10420_CNYTDA01_SHMESPR1_RMAN_ONL_INCR_ST","In Progress","incr1","6/22/2022 6:00:03 AM","1655892003","-","0","0:00","1:17","3.98","2","0","0","0","1","0","11","12","0","92%","oracle.dba@cnytda01.asia.delphiauto.net","2022/06/22-63"
"Backup","Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:00:54 AM","1655892054","0:00","0:00","0.07","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslpribdbc.delphidrive.com","2022/06/22-64"
"Backup","Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:00:52 AM","1655892052","0:00","0:00","0.07","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprepdbc.delphidrive.com","2022/06/22-65"
"Backup","Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:03:39 AM","1655892219","0:00","0:03","1.80","1","0","1","0","0","0","2","2","0","100%","orapr1.dba@dtpr1dbc.delphidrive.com","2022/06/22-66"
"Backup","Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:01:58 AM","1655892118","0:00","0:01","1.25","1","0","1","0","0","0","3","3","1","100%","oracle.dba@dtpn1dbc.delphidrive.com","2022/06/22-67"
"Backup","Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:01:16 AM","1655892076","0:00","0:01","0.65","1","0","1","0","0","0","5","5","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-68"
"Backup","Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 6:00:03 AM","1655892003","6/22/2022 6:00:48 AM","1655892048","0:00","0:00","0.49","2","0","2","0","0","0","4","4","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-69"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 6:15:03 AM","1655892903","6/22/2022 6:18:48 AM","1655893128","0:00","0:03","0.73","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-70"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 6:19:01 AM","1655893141","6/22/2022 6:20:05 AM","1655893205","0:00","0:01","0.12","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-71"
"Backup","GSL_10372_CNBJBJN-FP05_DAILY","In Progress","incr1","6/22/2022 6:30:01 AM","1655893801","-","0","0:00","0:47","12.68","1","0","0","0","1","0","2","3","226985","67%","DELPHIDRIVE\SID_DT_DPSERVICEACCO@caonstrp-ap01.delphidrive.com","2022/06/22-73"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","Completed","full","6/22/2022 6:49:00 AM","1655894940","6/22/2022 6:51:14 AM","1655895074","0:00","0:02","1.13","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-74"
"Backup","GSL_10372_CNBJDA01_DAILY","Queuing","incr1","6/22/2022 7:00:01 AM","1655895601","-","0","0:00","0:17","0.00","1","0","0","5","0","0","0","5","0","0%","DELPHIDRIVE\SID_DT_DPSERVICEACCO@caonstrp-ap01.delphidrive.com","2022/06/22-75"
"Backup","Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:03:19 AM","1655895799","0:00","0:03","2.09","1","0","1","0","0","0","3","3","1","100%","oracle.dba@dtpn1dbc.delphidrive.com","2022/06/22-76"
"Backup","Oracle8 GSL10304_ROIADB01_IASIMES_RMAN_ARC_ST","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:08:44 AM","1655896124","0:00","0:08","1.52","1","0","0","0","0","0","3","3","1","100%","oracle.dba@roiadb01.delphidrive.com","2022/06/22-77"
"Backup","Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:01:20 AM","1655895680","0:00","0:01","0.49","1","0","1","0","0","0","4","4","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-78"
"Backup","Oracle8 GSL10304_ROIADB01_IASIPUMP_RMAN_ARC_ST","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:16:06 AM","1655896566","0:08","0:16","0.83","1","0","1","0","0","0","1","1","0","100%","oracle.dba@roiadb01.delphidrive.com","2022/06/22-79"
"Backup","Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:05:04 AM","1655895904","0:00","0:05","2.14","1","0","1","0","0","0","2","2","0","100%","orapr1.dba@dtpr1dbc.delphidrive.com","2022/06/22-80"
"Backup","Oracle8 GSL10420_CNYTDA01_SPCYTPR1_RMAN_ARC_ST","Queuing","full","6/22/2022 7:00:03 AM","1655895603","-","0","0:00","0:17","0.00","1","0","0","0","0","0","0","0","0","0%","oracle.dba@cnytda01.asia.delphiauto.net","2022/06/22-81"
"Backup","Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:01:01 AM","1655895661","0:00","0:00","0.08","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprepdbc.delphidrive.com","2022/06/22-82"
"Backup","Oracle8 GSL269_TRIZDA01_MESPR1_RMAN_ARC_ST","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:05:13 AM","1655895913","0:00","0:05","0.02","1","0","0","0","0","0","2","2","1","100%","oracle.dba@trizda01.delphidrive.com","2022/06/22-83"
"Backup","Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:01:16 AM","1655895676","0:00","0:01","0.18","1","0","1","0","0","0","3","3","1","100%","oracle.dba@tslprgrdb.delphidrive.com","2022/06/22-84"
"Backup","Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:01:03 AM","1655895663","0:00","0:01","0.08","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslpribdbc.delphidrive.com","2022/06/22-85"
"Backup","Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","Completed","full","6/22/2022 7:00:03 AM","1655895603","6/22/2022 7:00:49 AM","1655895649","0:00","0:00","0.49","2","0","2","0","0","0","4","4","0","100%","oracle.dba@tslprsfdbc.delphidrive.com","2022/06/22-86"
"Backup","Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","In Progress","full","6/22/2022 7:15:03 AM","1655896503","-","0","0:00","0:02","0.75","1","0","1","0","0","0","2","2","0","100%","oracle.dba@tslprraps1.delphidrive.com","2022/06/22-87"
