#List of Sessions
#Cell Manager: usoktul-ap20.delphidrive.com
#Creation Date: 8/24/2022 5:21:52 AM
# Headers
# Session Type	Specification	Status	Mode	Start Time	Start Time_t	End Time	End Time_t	Queuing	Duration	GB Written	# Media	# Errors	# Warnings	# Pending DA	# Running DA	# Failed DA	# Completed DA	# Objects	# Files	Success	Session Owner	Session ID
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/23/2022 9:45:01 PM	1661309101	8/23/2022 9:45:47 PM	1661309147	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-451
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/23/2022 10:00:01 PM	1661310001	8/23/2022 10:01:15 PM	1661310075	0:00	0:01	0.17	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-452
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/23/2022 10:00:01 PM	1661310001	8/23/2022 10:02:48 PM	1661310168	0:00	0:02	0.98	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/23-453
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/23/2022 10:00:01 PM	1661310001	8/23/2022 10:01:15 PM	1661310075	0:00	0:01	0.14	2	0	2	0	0	0	5	5	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/23-454
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/23/2022 10:00:01 PM	1661310001	8/23/2022 10:01:57 PM	1661310117	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-455
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/23/2022 10:00:01 PM	1661310001	8/23/2022 10:01:16 PM	1661310076	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-456
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/23/2022 10:15:01 PM	1661310901	8/23/2022 10:15:58 PM	1661310958	0:00	0:00	0.11	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-457
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/23/2022 10:15:01 PM	1661310901	8/23/2022 10:16:32 PM	1661310992	0:00	0:01	0.04	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/23-458
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/23/2022 10:15:01 PM	1661310901	8/23/2022 10:15:57 PM	1661310957	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-459
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/23/2022 10:15:01 PM	1661310901	8/23/2022 10:15:57 PM	1661310957	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/23-460
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/23/2022 10:30:01 PM	1661311801	8/23/2022 10:31:11 PM	1661311871	0:00	0:01	0.15	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/23-461
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/23/2022 10:30:01 PM	1661311801	8/23/2022 10:30:43 PM	1661311843	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-462
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/23/2022 10:30:01 PM	1661311801	8/23/2022 10:32:39 PM	1661311959	0:00	0:02	0.84	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-463
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/23/2022 10:30:01 PM	1661311801	8/23/2022 10:31:11 PM	1661311871	0:00	0:01	0.11	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/23-464
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/23/2022 10:30:01 PM	1661311801	8/23/2022 10:30:55 PM	1661311855	0:00	0:00	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/23-465
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/23/2022 10:45:01 PM	1661312701	8/23/2022 10:46:48 PM	1661312808	0:00	0:01	0.92	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-466
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/23/2022 10:45:01 PM	1661312701	8/23/2022 10:45:48 PM	1661312748	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-467
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/23/2022 10:45:01 PM	1661312701	8/23/2022 10:48:52 PM	1661312932	0:00	0:03	2.36	2	0	2	0	0	0	5	5	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/23-468
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/23/2022 11:00:06 PM	1661313606	8/23/2022 11:02:57 PM	1661313777	0:00	0:02	0.99	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/23-469
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/23/2022 11:00:06 PM	1661313606	8/23/2022 11:01:10 PM	1661313670	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-470
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/23/2022 11:00:06 PM	1661313606	8/23/2022 11:01:14 PM	1661313674	0:00	0:01	0.10	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/23-471
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/23/2022 11:00:06 PM	1661313606	8/23/2022 11:01:09 PM	1661313669	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-472
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/23/2022 11:00:06 PM	1661313606	8/23/2022 11:02:00 PM	1661313720	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-473
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/23/2022 11:15:01 PM	1661314501	8/23/2022 11:15:57 PM	1661314557	0:00	0:00	0.06	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-474
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/23/2022 11:15:01 PM	1661314501	8/23/2022 11:15:56 PM	1661314556	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/23-475
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/23/2022 11:15:01 PM	1661314501	8/23/2022 11:16:01 PM	1661314561	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-476
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/23/2022 11:15:01 PM	1661314501	8/23/2022 11:16:32 PM	1661314592	0:00	0:01	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/23-477
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/23/2022 11:30:01 PM	1661315401	8/23/2022 11:31:12 PM	1661315472	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/23-478
Backup	Oracle8 CDC_BKP_CAT_DV1_ONL_DAILY	In Progress	incr1	8/23/2022 11:30:01 PM	1661315401	-	0	0:00	5:51	0.08	6	0	5	0	3	0	15	18	0	83%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-479
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/23/2022 11:30:01 PM	1661315401	8/23/2022 11:32:38 PM	1661315558	0:00	0:02	0.84	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-480
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/23/2022 11:30:01 PM	1661315401	8/23/2022 11:31:12 PM	1661315472	0:00	0:01	0.12	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/23-481
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/23/2022 11:30:01 PM	1661315401	8/23/2022 11:30:55 PM	1661315455	0:00	0:00	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/23-482
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/23/2022 11:30:01 PM	1661315401	8/23/2022 11:30:44 PM	1661315444	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-483
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/23/2022 11:45:01 PM	1661316301	8/23/2022 11:45:49 PM	1661316349	0:00	0:00	0.03	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-484
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/23/2022 11:45:01 PM	1661316301	8/23/2022 11:46:19 PM	1661316379	0:00	0:01	0.21	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-485
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/23/2022 11:45:01 PM	1661316301	8/23/2022 11:47:16 PM	1661316436	0:00	0:02	0.59	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/23-486
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 12:00:01 AM	1661317201	8/24/2022 12:02:36 AM	1661317356	0:00	0:02	0.25	1	0	1	0	0	0	4	4	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-1
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 12:00:01 AM	1661317201	8/24/2022 12:01:03 AM	1661317263	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-2
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 12:00:01 AM	1661317201	8/24/2022 12:01:04 AM	1661317264	0:00	0:01	0.06	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-3
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 12:00:01 AM	1661317201	8/24/2022 12:01:03 AM	1661317263	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-4
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 12:00:01 AM	1661317201	8/24/2022 12:02:49 AM	1661317369	0:00	0:02	1.02	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-5
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 12:15:02 AM	1661318102	8/24/2022 12:16:49 AM	1661318209	0:00	0:01	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-6
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 12:15:02 AM	1661318102	8/24/2022 12:16:04 AM	1661318164	0:00	0:01	0.06	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-7
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 12:15:02 AM	1661318102	8/24/2022 12:16:04 AM	1661318164	0:00	0:01	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-8
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 12:15:02 AM	1661318102	8/24/2022 12:16:03 AM	1661318163	0:00	0:01	0.11	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-9
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/24/2022 12:30:01 AM	1661319001	8/24/2022 12:31:42 AM	1661319102	0:00	0:01	0.32	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/24-10
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/24/2022 12:30:01 AM	1661319001	8/24/2022 12:31:03 AM	1661319063	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/24-11
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/24/2022 12:30:01 AM	1661319001	8/24/2022 12:31:02 AM	1661319062	0:00	0:01	0.11	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/24-12
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/24/2022 12:30:01 AM	1661319001	8/24/2022 12:30:49 AM	1661319049	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-13
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/24/2022 12:30:01 AM	1661319001	8/24/2022 12:33:02 AM	1661319182	0:00	0:03	1.00	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-14
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/24/2022 12:45:01 AM	1661319901	8/24/2022 12:45:43 AM	1661319943	0:00	0:00	0.03	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/24-15
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/24/2022 12:45:01 AM	1661319901	8/24/2022 12:46:19 AM	1661319979	0:00	0:01	0.38	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/24-16
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/24/2022 12:45:01 AM	1661319901	8/24/2022 12:45:46 AM	1661319946	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/24-17
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 1:00:02 AM	1661320802	8/24/2022 1:01:09 AM	1661320869	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-18
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 1:00:02 AM	1661320802	8/24/2022 1:01:09 AM	1661320869	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-19
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 1:00:02 AM	1661320802	8/24/2022 1:02:42 AM	1661320962	0:00	0:02	0.25	1	0	1	0	0	0	4	4	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-20
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 1:00:02 AM	1661320802	8/24/2022 1:01:09 AM	1661320869	0:00	0:01	0.06	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-21
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 1:00:02 AM	1661320802	8/24/2022 1:02:51 AM	1661320971	0:00	0:02	1.08	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-22
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 1:15:01 AM	1661321701	8/24/2022 1:15:42 AM	1661321742	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-23
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 1:15:01 AM	1661321701	8/24/2022 1:16:48 AM	1661321808	0:00	0:01	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-24
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 1:15:01 AM	1661321701	8/24/2022 1:15:47 AM	1661321747	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-25
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 1:15:01 AM	1661321701	8/24/2022 1:16:11 AM	1661321771	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-26
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/24/2022 1:30:02 AM	1661322602	8/24/2022 1:31:15 AM	1661322675	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/24-27
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/24/2022 1:30:02 AM	1661322602	8/24/2022 1:31:14 AM	1661322674	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/24-28
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/24/2022 1:30:02 AM	1661322602	8/24/2022 1:33:29 AM	1661322809	0:00	0:03	1.18	1	0	1	0	0	0	6	6	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-29
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/24/2022 1:30:02 AM	1661322602	8/24/2022 1:30:46 AM	1661322646	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-30
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/24/2022 1:30:02 AM	1661322602	8/24/2022 1:31:13 AM	1661322673	0:00	0:01	0.11	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/24-31
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/24/2022 1:45:01 AM	1661323501	8/24/2022 1:45:45 AM	1661323545	0:00	0:00	0.03	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/24-32
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/24/2022 1:45:01 AM	1661323501	8/24/2022 1:46:23 AM	1661323583	0:00	0:01	0.21	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/24-33
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/24/2022 1:45:01 AM	1661323501	8/24/2022 1:45:48 AM	1661323548	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/24-34
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 2:00:01 AM	1661324401	8/24/2022 2:01:54 AM	1661324514	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-35
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 2:00:01 AM	1661324401	8/24/2022 2:00:45 AM	1661324445	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-36
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 2:00:01 AM	1661324401	8/24/2022 2:00:55 AM	1661324455	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-37
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 2:00:01 AM	1661324401	8/24/2022 2:00:54 AM	1661324454	0:00	0:00	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-38
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 2:00:01 AM	1661324401	8/24/2022 2:02:58 AM	1661324578	0:00	0:02	1.33	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-39
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 2:15:01 AM	1661325301	8/24/2022 2:15:44 AM	1661325344	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-40
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 2:15:01 AM	1661325301	8/24/2022 2:16:42 AM	1661325402	0:00	0:01	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-41
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 2:15:01 AM	1661325301	8/24/2022 2:19:51 AM	1661325591	0:00	0:04	3.32	2	0	2	0	0	0	6	6	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-42
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 2:15:01 AM	1661325301	8/24/2022 2:16:11 AM	1661325371	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-43
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Mount Request	full	8/24/2022 2:30:01 AM	1661326201	8/24/2022 2:31:13 AM	1661326273	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/24-44
NonBackup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/24/2022 2:30:01 AM	1661326201	8/24/2022 2:31:04 AM	1661326264	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/24-45
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/24/2022 2:30:03 AM	1661326203	8/24/2022 2:31:08 AM	1661326268	0:00	0:01	0.12	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/24-46
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/24/2022 2:30:03 AM	1661326203	8/24/2022 2:31:38 AM	1661326298	0:00	0:01	0.38	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-47
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/24/2022 2:30:03 AM	1661326203	8/24/2022 2:33:22 AM	1661326402	0:00	0:03	1.18	1	0	1	0	0	0	6	6	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-48
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/24/2022 2:45:01 AM	1661327101	8/24/2022 2:45:43 AM	1661327143	0:00	0:00	0.03	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/24-49
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/24/2022 2:45:01 AM	1661327101	8/24/2022 2:45:47 AM	1661327147	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/24-50
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/24/2022 2:45:01 AM	1661327101	8/24/2022 2:45:47 AM	1661327147	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/24-51
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 3:00:01 AM	1661328001	8/24/2022 3:00:45 AM	1661328045	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-52
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 3:00:01 AM	1661328001	8/24/2022 3:00:52 AM	1661328052	0:00	0:00	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-53
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 3:00:01 AM	1661328001	8/24/2022 3:00:54 AM	1661328054	0:00	0:00	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-54
